sent,recieved,retransmitted,lost,time
209.59 MB,4.22 MB,359 Pkts,2 Pkts,1524188579692
209.59 MB,4.22 MB,359 Pkts,2 Pkts,1524188579692
209.59 MB,4.22 MB,359 Pkts,2 Pkts,1524188579692
209.59 MB,4.22 MB,359 Pkts,2 Pkts,1524188579692
212.84 MB,4.28 MB,363 Pkts,2 Pkts,1524188579692
212.84 MB,4.28 MB,363 Pkts,2 Pkts,1524188579692
212.84 MB,4.28 MB,363 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
215.53 MB,4.34 MB,366 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
220.29 MB,4.43 MB,367 Pkts,2 Pkts,1524188579692
226.72 MB,4.54 MB,368 Pkts,2 Pkts,1524188579692
226.72 MB,4.54 MB,368 Pkts,2 Pkts,1524188579692
226.72 MB,4.54 MB,368 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
233.11 MB,4.65 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
239.23 MB,4.76 MB,369 Pkts,2 Pkts,1524188579692
245.42 MB,4.87 MB,370 Pkts,2 Pkts,1524188579692
245.42 MB,4.87 MB,370 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
250.23 MB,4.96 MB,373 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
254.40 MB,5.04 MB,376 Pkts,2 Pkts,1524188579692
257.68 MB,5.11 MB,379 Pkts,2 Pkts,1524188579692
257.68 MB,5.11 MB,379 Pkts,2 Pkts,1524188579692
257.68 MB,5.11 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
261.28 MB,5.18 MB,379 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,388 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,388 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,388 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,391 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,391 Pkts,2 Pkts,1524188579692
266.93 MB,5.28 MB,391 Pkts,2 Pkts,1524188579692
268.47 MB,5.32 MB,394 Pkts,2 Pkts,1524188579692
268.47 MB,5.32 MB,394 Pkts,2 Pkts,1524188579692
268.47 MB,5.32 MB,394 Pkts,2 Pkts,1524188579692
268.47 MB,5.32 MB,394 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,395 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,395 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,396 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,396 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,396 Pkts,2 Pkts,1524188579692
271.99 MB,5.39 MB,396 Pkts,2 Pkts,1524188579692
275.77 MB,5.45 MB,405 Pkts,2 Pkts,1524188579692
275.77 MB,5.45 MB,405 Pkts,2 Pkts,1524188579692
275.77 MB,5.45 MB,407 Pkts,2 Pkts,1524188579692
275.77 MB,5.45 MB,407 Pkts,2 Pkts,1524188579692
275.77 MB,5.45 MB,407 Pkts,2 Pkts,1524188579692
277.21 MB,5.49 MB,413 Pkts,2 Pkts,1524188579692
277.21 MB,5.49 MB,413 Pkts,2 Pkts,1524188579692
277.21 MB,5.49 MB,413 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,416 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,416 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,416 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,419 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,419 Pkts,2 Pkts,1524188579692
277.91 MB,5.51 MB,419 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
281.87 MB,5.58 MB,422 Pkts,2 Pkts,1524188579692
284.75 MB,5.64 MB,425 Pkts,2 Pkts,1524188579692
284.75 MB,5.64 MB,425 Pkts,2 Pkts,1524188579692
284.75 MB,5.64 MB,425 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,425 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,425 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,425 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,426 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,426 Pkts,2 Pkts,1524188579692
287.12 MB,5.69 MB,426 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
290.72 MB,5.75 MB,433 Pkts,2 Pkts,1524188579692
292.60 MB,5.80 MB,436 Pkts,2 Pkts,1524188579692
292.60 MB,5.80 MB,436 Pkts,2 Pkts,1524188579692
292.60 MB,5.80 MB,436 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,439 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,439 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,439 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,447 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,447 Pkts,2 Pkts,1524188579692
294.72 MB,5.84 MB,447 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,450 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,450 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,450 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,452 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,452 Pkts,2 Pkts,1524188579692
296.06 MB,5.87 MB,452 Pkts,2 Pkts,1524188579692
297.37 MB,5.90 MB,456 Pkts,2 Pkts,1524188579692
297.37 MB,5.90 MB,456 Pkts,2 Pkts,1524188579692
297.37 MB,5.90 MB,456 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,458 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,458 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,458 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,460 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,460 Pkts,2 Pkts,1524188579692
298.79 MB,5.93 MB,460 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,465 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,465 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,465 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,467 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,467 Pkts,2 Pkts,1524188579692
300.62 MB,5.97 MB,467 Pkts,2 Pkts,1524188579692
302.10 MB,6.01 MB,476 Pkts,2 Pkts,1524188579692
302.10 MB,6.01 MB,476 Pkts,2 Pkts,1524188579692
302.10 MB,6.01 MB,476 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,480 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,480 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,480 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,484 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,484 Pkts,2 Pkts,1524188579692
303.08 MB,6.03 MB,484 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
304.44 MB,6.07 MB,491 Pkts,2 Pkts,1524188579692
306.78 MB,6.11 MB,501 Pkts,2 Pkts,1524188579692
306.78 MB,6.11 MB,501 Pkts,2 Pkts,1524188579692
306.78 MB,6.11 MB,501 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,504 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,504 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,504 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,507 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,507 Pkts,2 Pkts,1524188579692
308.81 MB,6.16 MB,507 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
310.52 MB,6.20 MB,513 Pkts,2 Pkts,1524188579692
312.33 MB,6.25 MB,522 Pkts,2 Pkts,1524188579692
312.33 MB,6.25 MB,522 Pkts,2 Pkts,1524188579692
312.33 MB,6.25 MB,522 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,524 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,524 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,524 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,529 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,529 Pkts,2 Pkts,1524188579692
313.37 MB,6.27 MB,529 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,533 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,533 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,533 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,538 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,538 Pkts,2 Pkts,1524188579692
314.19 MB,6.29 MB,538 Pkts,2 Pkts,1524188579692
315.23 MB,6.32 MB,544 Pkts,2 Pkts,1524188579692
315.23 MB,6.32 MB,544 Pkts,2 Pkts,1524188579692
315.23 MB,6.32 MB,544 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,548 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,548 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,548 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,552 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,552 Pkts,2 Pkts,1524188579692
315.93 MB,6.34 MB,552 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,559 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,559 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,559 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,563 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,563 Pkts,2 Pkts,1524188579692
316.51 MB,6.35 MB,563 Pkts,2 Pkts,1524188579692
317.19 MB,6.37 MB,572 Pkts,2 Pkts,1524188579692
317.19 MB,6.37 MB,572 Pkts,2 Pkts,1524188579692
317.19 MB,6.37 MB,572 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,575 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,575 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,575 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,582 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,582 Pkts,2 Pkts,1524188579692
318.24 MB,6.40 MB,582 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,586 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,586 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,586 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,590 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,590 Pkts,2 Pkts,1524188579692
318.96 MB,6.42 MB,590 Pkts,2 Pkts,1524188579692
319.68 MB,6.44 MB,592 Pkts,2 Pkts,1524188579692
319.68 MB,6.44 MB,592 Pkts,2 Pkts,1524188579692
319.68 MB,6.44 MB,592 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,599 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,599 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,599 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,603 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,603 Pkts,2 Pkts,1524188579692
320.94 MB,6.47 MB,603 Pkts,2 Pkts,1524188579692
321.24 MB,6.48 MB,606 Pkts,4 Pkts,1524188579692
321.24 MB,6.48 MB,606 Pkts,4 Pkts,1524188579692
321.24 MB,6.48 MB,606 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,610 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,610 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,610 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,612 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,612 Pkts,4 Pkts,1524188579692
322.30 MB,6.51 MB,612 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,613 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,613 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,613 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,618 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,618 Pkts,4 Pkts,1524188579692
324.43 MB,6.55 MB,618 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
326.55 MB,6.60 MB,621 Pkts,4 Pkts,1524188579692
328.68 MB,6.64 MB,626 Pkts,4 Pkts,1524188579692
328.68 MB,6.64 MB,626 Pkts,4 Pkts,1524188579692
328.68 MB,6.64 MB,626 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,626 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,626 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,626 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,631 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,631 Pkts,4 Pkts,1524188579692
330.76 MB,6.69 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
332.78 MB,6.73 MB,631 Pkts,4 Pkts,1524188579692
336.89 MB,6.80 MB,633 Pkts,4 Pkts,1524188579692
336.89 MB,6.80 MB,633 Pkts,4 Pkts,1524188579692
336.89 MB,6.80 MB,633 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,634 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,634 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,634 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,641 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,641 Pkts,4 Pkts,1524188579692
341.04 MB,6.87 MB,641 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
343.20 MB,6.92 MB,642 Pkts,4 Pkts,1524188579692
346.43 MB,6.99 MB,642 Pkts,4 Pkts,1524188579692
346.43 MB,6.99 MB,642 Pkts,4 Pkts,1524188579692
346.43 MB,6.99 MB,642 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
351.48 MB,7.07 MB,643 Pkts,4 Pkts,1524188579692
357.94 MB,7.19 MB,643 Pkts,4 Pkts,1524188579692
357.94 MB,7.19 MB,643 Pkts,4 Pkts,1524188579692
357.94 MB,7.19 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
364.04 MB,7.29 MB,643 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
369.93 MB,7.39 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
375.47 MB,7.49 MB,644 Pkts,4 Pkts,1524188579692
381.02 MB,7.59 MB,644 Pkts,4 Pkts,1524188579692
381.02 MB,7.59 MB,644 Pkts,4 Pkts,1524188579692
381.02 MB,7.59 MB,644 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,644 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,644 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,644 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,646 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,646 Pkts,4 Pkts,1524188579692
386.72 MB,7.68 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
391.86 MB,7.77 MB,646 Pkts,4 Pkts,1524188579692
396.49 MB,7.85 MB,656 Pkts,4 Pkts,1524188579692
396.49 MB,7.85 MB,656 Pkts,4 Pkts,1524188579692
396.49 MB,7.85 MB,656 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,660 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,660 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,660 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,662 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,662 Pkts,4 Pkts,1524188579692
399.35 MB,7.92 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
400.72 MB,7.95 MB,662 Pkts,4 Pkts,1524188579692
404.08 MB,8.01 MB,665 Pkts,4 Pkts,1524188579692
404.08 MB,8.01 MB,665 Pkts,4 Pkts,1524188579692
404.08 MB,8.01 MB,665 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,665 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,665 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,665 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,666 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,666 Pkts,4 Pkts,1524188579692
407.84 MB,8.08 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
411.73 MB,8.15 MB,666 Pkts,4 Pkts,1524188579692
416.48 MB,8.24 MB,666 Pkts,4 Pkts,1524188579692
416.48 MB,8.24 MB,666 Pkts,4 Pkts,1524188579692
416.48 MB,8.24 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
422.41 MB,8.34 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
428.39 MB,8.43 MB,666 Pkts,4 Pkts,1524188579692
434.64 MB,8.54 MB,666 Pkts,4 Pkts,1524188579692
434.64 MB,8.54 MB,666 Pkts,4 Pkts,1524188579692
434.64 MB,8.54 MB,666 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
440.29 MB,8.64 MB,667 Pkts,4 Pkts,1524188579692
444.15 MB,8.71 MB,667 Pkts,5 Pkts,1524188579692
444.15 MB,8.71 MB,667 Pkts,5 Pkts,1524188579692
444.15 MB,8.71 MB,667 Pkts,5 Pkts,1524188579692
444.15 MB,8.71 MB,668 Pkts,5 Pkts,1524188579692
444.15 MB,8.71 MB,668 Pkts,5 Pkts,1524188579692
444.15 MB,8.71 MB,668 Pkts,5 Pkts,1524188579692
449.31 MB,8.81 MB,668 Pkts,5 Pkts,1524188579692
449.31 MB,8.81 MB,668 Pkts,5 Pkts,1524188579692
449.31 MB,8.81 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
454.88 MB,8.91 MB,668 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,668 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,668 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,668 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,669 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,669 Pkts,5 Pkts,1524188579692
460.51 MB,9.00 MB,669 Pkts,5 Pkts,1524188579692
466.00 MB,9.09 MB,670 Pkts,5 Pkts,1524188579692
466.00 MB,9.09 MB,670 Pkts,5 Pkts,1524188579692
466.00 MB,9.09 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
469.62 MB,9.16 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
474.12 MB,9.24 MB,670 Pkts,5 Pkts,1524188579692
480.61 MB,9.35 MB,670 Pkts,5 Pkts,1524188579692
480.61 MB,9.35 MB,670 Pkts,5 Pkts,1524188579692
